x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.45051268834688485,0.5706955342245283,0.5470845671976041,0.17410276830290283,0.24329640681186326,0.3030928385889553,0.317313201236356,0.03814133118578367,0.008221369739053186,0.31587632002607857,0.05415852531433529,0.22128241211522792,0.0,0.04471541944922075,0.051718495875376025,0.2586353525591212,0.18876986162243248,0.0763125228874093,0.17642713878610006,0.3179045151892792,0.37075147842821043,0.0,0.2985098341313206,0.17652647784707454,0.08390264554113092,0.2893043260050949,0.2661263945192389,0.04755190014616195,0.02455211237933619,0.46009705758291863
0.47694728479767146,0.6007275953160285,0.5471161308310262,0.17037639125096948,0.23669692374118356,0.4183302686336743,0.31736220587478026,0.038671583328161896,0.05181182354526559,0.2948696378556164,0.0402040974176896,0.25358651200969606,0.0017933366415665564,0.05644606422246268,0.039382113476867264,0.2268849140912892,0.27493288420667095,0.09423844111291291,0.227027605015917,0.36249435042489075,0.4145932460084907,0.023030336747322355,0.3042868906318692,0.17774927547376196,0.07853909714508411,0.3242345492527765,0.2820026545706287,0.058463639240749155,0.029164206115398716,0.42814279000019595
0.5342915652685649,0.6018072638913627,0.5449540219416096,0.17275528374394478,0.26171558261737804,0.33148038649806066,0.30735709219650853,0.04429814772784102,0.0407056509465753,0.2906229569851244,0.0788832779724471,0.2793840849175131,0.04220427091759138,0.07288735990203188,0.06503600856328529,0.2252105879650408,0.2600344484473598,0.04771884134537263,0.23099362396328216,0.36122202923926783,0.4827781712479675,0.07633048979212465,0.4260552373901878,0.19832071275621788,0.04103413605600004,0.2887558817851801,0.3604941349426909,0.030804848855144673,0.02269470164300391,0.4047188214380679
0.5403918567572081,0.6180109298699807,0.536715913618431,0.17810086034820616,0.26696671769423563,0.34568369287299916,0.33272516002076324,0.017387851502149942,0.030522869991698398,0.3331856866131968,0.0,0.24851168982485983,0.00753039096549224,0.03968800026068875,0.07472562087876033,0.22385191348554434,0.268550139983476,0.08302984335931862,0.23887170241655142,0.30067795597867497,0.605160895370229,0.1483475135904173,0.5759157271688,0.21703236015994487,0.03574037360562654,0.39224163252222066,0.34008291565341664,0.0957226970404299,0.013979158957136084,0.4515244770306235
0.5556117759258428,0.6241520847264823,0.5424999494430383,0.2491349229006854,0.2481702518537523,0.3730798690619743,0.36043728304964184,0.05686217765696777,0.0063045360508617865,0.31436774550740276,0.16299347223607752,0.24025754195336435,0.10089750136307041,0.03374093122059563,0.02642206686339077,0.24992748430416567,0.2872556854749071,0.038642228619035324,0.2631939206549838,0.3284095355047838,0.7217171940101332,0.20381813678498206,0.6661728566513985,0.2338500931000118,0.013707953614431556,0.36233251066720795,0.492491889971723,0.03572655156627502,0.012881857845210343,0.4305951188388304
0.557930194787057,0.6342750572888172,0.5642630746876041,0.28172408649326286,0.2699108169834987,0.3786849322488628,0.3719207033203764,0.01692388087756913,0.017792801743543807,0.32389007715129847,0.17648754787221543,0.20980188722555848,0.17475700413021422,0.08316700157614454,0.045930587734028805,0.27688825213215607,0.3553892666216216,0.05718736308407335,0.2568064717720677,0.3825836323031464,0.7644474018799481,0.1630393985598544,0.6414461973809609,0.22702517611384998,0.035840067813731835,0.3551554561341841,0.6047184715935918,0.025838939233435054,0.021060180195031197,0.42096549999402044
0.5710242548005584,0.6464018947269725,0.5735033283719355,0.3370430410618446,0.2590931076202194,0.32617082834313393,0.46948077098319785,0.017682436025693526,0.04081391065653972,0.3568607144640912,0.2600702551706804,0.2645158641587608,0.17311784575194977,0.11304540342018532,0.11725647807509887,0.2603920225932177,0.29878969868025185,0.0680745954475297,0.24848322792674726,0.3072237136573399,0.817617008030552,0.24469303508003581,0.6650474560344084,0.2489331596394293,0.022022450570384766,0.37280968645454715,0.6651559748275695,0.11341282909046635,0.02019719859138136,0.4630039128873342
0.6124862107138989,0.620550310359167,0.5673878743963958,0.34654752062585303,0.2441994288627718,0.3968823227654785,0.47156346811622596,0.04107981180812925,0.030147145115939855,0.31483863003924384,0.32082716288562896,0.2570414240666574,0.2548323253020639,0.06622500764405848,0.03474266017039973,0.2793585693676044,0.3159820589081763,0.07941644226532762,0.3175108434154099,0.3456695768518516,0.8559472920464406,0.21960899398214706,0.752099873283864,0.23858203554375068,0.07686423444892077,0.3683843089559238,0.7166640574623386,0.07507806980002929,0.007126742117558704,0.4571479207468023
0.6075489798499845,0.6161452625718029,0.5569245299169563,0.33797463532482785,0.2762010459271551,0.3364658423598679,0.5038738597172407,0.05907156158354332,0.0737121260492195,0.33239215897620533,0.5112403666382084,0.25977040129452966,0.24780504235366263,0.09155625188871541,0.048273131370736966,0.3848205293442868,0.3094946795337816,0.07392187791199212,0.38568859770106556,0.3437359834710696,1.0198560343521792,0.2429896281270576,0.7345329055577057,0.2895527905687356,0.0183935813953644,0.38033661057613743,0.685278392926135,0.05600278788518387,0.029478537163085905,0.4212191891842241
0.6022343319621515,0.6478443319436193,0.5531763484480772,0.36318313246484113,0.3009351910064879,0.3164191622883943,0.5142056709850071,0.03836963419152983,0.10310145319540931,0.3305696614363023,0.6462674390484313,0.2517111803678824,0.30666868035331785,0.05724309409381512,0.09508597579911049,0.38639878757804547,0.33384247433222347,0.06738483558577002,0.40509376183638746,0.2915624443264164,1.0719233437899047,0.2719956263626504,0.7644149714640689,0.2517313756037558,0.046826369546897784,0.38665317503998464,0.9000528135623391,0.06298011193823849,0.08209183943593734,0.37734152966193446
0.7194415738594766,0.5833060631844336,0.5503671850735066,0.4047444360425798,0.36556311847184175,0.3751579367060929,0.5490479689046048,0.02147521176631484,0.17090387272422491,0.34082448012972844,0.793532209050489,0.23334771783944142,0.3019297274181374,0.14879934598253053,0.08436199356612817,0.4121106728036703,0.34504648436839913,0.05027408810598222,0.44601525325418256,0.31911824263609057,1.1418126605854289,0.2830677715570089,0.7699669478412197,0.2603876453145375,0.08123084076391818,0.35387890493265806,0.9323595197337757,0.06391582487882785,0.13004161198310493,0.381083445217437
0.6997311623450353,0.6077583970786058,0.5435020948041911,0.40954103745615456,0.39067455358614334,0.32393070955245573,0.5878841448557741,0.0,0.18143053746369464,0.3839016947092566,0.8410348079316479,0.24184384398729986,0.31101813030752457,0.019455703526352064,0.06899855802667809,0.4252308021208293,0.3631161700948462,0.04413679297237083,0.47495774866769147,0.41979902698261484,1.2159814822662454,0.3330160593072411,0.7483485378938972,0.2330993522315341,0.24977386898615572,0.3424466797278807,0.966797110366387,0.047559267964591756,0.1306474136386473,0.4528457748962671
0.774921876375507,0.6511265244126356,0.5265682054732128,0.41545222486294175,0.39953159178409403,0.31082363152189174,0.5657585506072531,0.05090420566830223,0.2335416672659203,0.38060550298636975,0.8724538497113119,0.22335939232067759,0.3191408903899142,0.07690316425384713,0.06353008765397306,0.44346997770922303,0.35579975836863675,0.09306271407582267,0.4992799669061241,0.4824189927039608,1.2729396544300196,0.388699608370928,0.7937182599102659,0.22671236741865086,0.2528245117541674,0.35832319430093373,1.0237768047494473,0.04201866850535496,0.15719409939330697,0.3991799407852905
0.7627212933982208,0.5976699739106817,0.5056099528809117,0.40649117528567347,0.422905018704524,0.3411843904508709,0.5735339532372243,0.01880185721515848,0.24427848320708523,0.3613864380201186,1.057362007681984,0.23974669892548683,0.32984410772125483,0.05455567286092089,0.06280754984394932,0.4662792401831959,0.3118127505757491,0.020214666857706343,0.431817175219823,0.49742736037384105,1.2690769844361518,0.418880133174905,0.7371159679262256,0.24116981656767034,0.24388194128715313,0.3500587072629062,1.0902088840500264,0.07240355170999879,0.20285211284733817,0.5185829863077627
0.9313419768191475,0.6389651375800696,0.5251478419692166,0.42474044147304335,0.4432044596023412,0.3408126260558222,0.5541036141020337,0.03571100886655043,0.23291121366083423,0.34647509451182046,1.1529138737536548,0.2327226072921702,0.35960862718399755,0.0,0.036552807526037956,0.4397027439251642,0.34837066263344263,0.07349077799839243,0.5041970210092348,0.5808146212368337,1.281822869116157,0.43213648567187257,0.7424107098766357,0.22447720710568286,0.30065779280292526,0.36948119739575347,1.041807365574772,0.03160794106399667,0.17760275705313222,0.5439413349451929
0.914042412824839,0.6518434243466578,0.49898948077061767,0.424701625045419,0.4235358971236518,0.28571523622552397,0.5536707397959533,0.06153870696821939,0.2792272648708536,0.408152248099068,1.2432675955504238,0.223144300519466,0.37343598300856495,0.0787731189520211,0.05126976186704568,0.45723513430452667,0.3214794287750642,0.05057193895537848,0.514631428001707,0.5376310357327001,1.2609070205642297,0.48174821317736294,0.8041362541932591,0.2637887289459748,0.37445144564221344,0.3606871780074634,1.1339505562860086,0.10077702048329762,0.26963888781589596,0.5829037664072885
1.0167075457189343,0.5794969924506539,0.5209735514491385,0.3942806361958562,0.41689311847518873,0.3615551728154638,0.5601311846282089,0.04543966275657185,0.26256163775458496,0.4867899649165144,1.274092015660265,0.24623978267456215,0.3378126895403424,0.012231343025757901,0.09522287769995708,0.4497898726365783,0.36319665867269224,0.04672339245396939,0.5145774685602462,0.6477370414937726,1.3243029760511171,0.4882184121681108,0.8550901068901209,0.2635214196973501,0.30825449146052275,0.3752114939003812,1.0820990343974237,0.020261500682049238,0.2863327240030564,0.7677480526193523
1.0584544899972745,0.593282200820523,0.5125381704170715,0.4074172243447105,0.4316321701691248,0.3336823756071954,0.5610132681198443,0.055315608908364844,0.25987424966017714,0.541395130442224,1.3154278123850367,0.2546216413030269,0.35213503873656404,0.06958683876809735,0.03740464157574985,0.4681045301404996,0.3368366494280981,0.03147029369278442,0.5169449390543366,0.7227035450361299,1.4557449118136732,0.4558674172143715,0.9162797461510346,0.3155329745627249,0.3830949334849132,0.4125624364635494,1.1264183090148232,0.045201566067044174,0.31281654354817867,0.850619854752513
1.0799903675253628,0.6075251886663335,0.4937656994392534,0.4061196466212693,0.4314342475278299,0.3625179472744362,0.540537496698271,0.030305382859528773,0.2508950619513737,0.5696133220169917,1.3942151836365446,0.20596384289768888,0.3307448333647567,0.004271262643915641,0.12175142381956161,0.46584007267467187,0.30291071386597146,0.08357067779638006,0.5280875637159812,0.7630662605431919,1.4938621468850557,0.4828197110993977,0.9654222397595982,0.33617834844586425,0.4219457663834141,0.5497491389208764,1.1171376437242124,0.06403370997370517,0.39483980166462085,0.9604778444935764
1.0826785010222524,0.5462000135873428,0.5537287120329646,0.3810331439680754,0.49763318595846284,0.41265847850408477,0.6036554709886253,0.0673862097605562,0.27659082252231126,0.5885271840459385,1.3980802244903923,0.2349743495861043,0.33157252719932573,0.1685207261326669,0.09324540579883966,0.5091804161721489,0.29548161813077756,0.049396211918288024,0.4908083345967864,0.8241460479872049,1.5247727698335862,0.5029240342903947,1.1006739577195686,0.36894932484108445,0.4262724950151693,0.5603870656002596,1.1066627464828334,0.05771948957933559,0.4710679382837055,0.9921678525031703
1.1080963822249317,0.5867091785338874,0.48978079071970826,0.385369493454105,0.520814875320138,0.47536273980230304,0.5712715724299744,0.020996511915556848,0.29894326852082176,0.6295726190714119,1.3948098053063673,0.204982486554661,0.3290732164047443,0.260894444556103,0.07868056468099494,0.45976720947086136,0.30917272522239725,0.08208142354939896,0.5012494865194412,0.8530578728236611,1.5357308959792597,0.5084120268526107,1.1007382663262537,0.3775089082278955,0.4995078602890697,0.581492712132156,1.1114318688483196,0.03496766626800185,0.4988147971295338,1.04140469616851
1.1177012603642473,0.5559688548569679,0.4800513007173335,0.400507900227584,0.5750827895302075,0.5044270895588046,0.6899526392536208,0.11192738972032079,0.260753063776358,0.6092112231112503,1.4491026000300176,0.22815862813521148,0.32956820977639856,0.22382233720652045,0.08057437430937253,0.4364707455421193,0.3125854409230715,0.04813426489847794,0.5280875637159812,0.8573268452227905,1.5729125682943337,0.5158919065775835,1.1177907651989307,0.41521657457643957,0.4173598328105861,0.5925939796180193,1.0747541176283195,0.012517923512291418,0.5669103322784614,1.023995275490791
1.0984606945326432,0.6530094664080188,0.5126091885922712,0.40244317640485305,0.5789917616957836,0.5251410390572888,0.713041991391151,0.1679573660982785,0.3129469804156153,0.6169546576348579,1.3764244869023332,0.2207782907061382,0.31251122506792384,0.3714159200503382,0.09373216811296081,0.4496732187671266,0.30379608822227855,0.0,0.4735682930500773,1.0514060492349717,1.5916608754108532,0.4919274434366925,1.139173376921741,0.40935283339916206,0.43548423984406703,0.7271046525195546,1.1081926122498307,0.07059843619468897,0.6185120600887565,1.108748605784628
1.1206743822261365,0.7567008363831291,0.5146766065814214,0.38057289204053,0.6085317159090604,0.5868825258965347,0.7360905063299941,0.15327969221272775,0.39504604987795133,0.6429405077253425,1.3921052357758834,0.20888774707040914,0.31957908124350975,0.5385571714056638,0.07396505476294579,0.4532551787585266,0.2977594448838219,0.07608521566023851,0.4670594354238744,1.1929434106013983,1.6124377789989726,0.51998557812587,1.1130533645064586,0.4160753766305316,0.38642472003561856,0.7426312975040412,1.0682131609306476,0.056997443373211665,0.5557372923106767,1.1658075328145772
1.0873230411329238,0.7938241606774252,0.49552537200253766,0.3747615183047768,0.6286827148259063,0.6036977154572001,0.763900638635721,0.2640729315174064,0.40336294289050256,0.6308021509045523,1.4047553322677566,0.216731876195845,0.29480506872449297,0.5730338225075082,0.11359054939687363,0.4468186299617196,0.2839234583520791,0.054216692770358454,0.48168244405973737,1.2825750899148822,1.5714675406707284,0.5427068289341439,1.0670941469288096,0.40626455846292386,0.3928849047208196,0.8442542290803365,1.0406677716871107,0.008126703728109197,0.6476876964240712,1.113526418866795
1.1528703650828638,0.8152706972578665,0.4566705392598829,0.415962383626004,0.6169619834117188,0.6314942533023817,0.7477046056365266,0.37591194588066434,0.4220791362778593,0.6021653953014814,1.3782658959443648,0.18175257202380735,0.3067579414531243,0.6379917570227498,0.07517435488709068,0.5219643078655942,0.30899565035113596,0.039441723004256746,0.4562742920619074,1.3188111321027858,1.6108908584019082,0.6339421295648278,1.0922924026482717,0.4233552880824374,0.44225347657439373,0.9146063841866581,1.0640294463841655,0.052657798318038296,0.695723195620608,1.110249600159999
1.2808070338030169,0.7810495220940692,0.5018380986869657,0.389295497848106,0.6501387661587911,0.6690615220430747,0.8031696888929705,0.4250928320862375,0.42712276511854896,0.6382229423230095,1.404707378907287,0.2266260990515787,0.30079367705696414,0.6816035966500977,0.048006933230202,0.542941418389943,0.28737641834167627,0.08502857932237218,0.44729678998887534,1.3627229540750063,1.6144385864778106,0.6181375352148162,1.1263223736858266,0.4211542523544003,0.42402937533280793,0.9511913960289105,1.0151674070912946,0.06147707697855198,0.7126399210961284,1.1571398188159558
1.3218068464217632,0.8912275408697883,0.46262028415995626,0.38372811308599153,0.6467555260091549,0.5954521718234271,0.8113943007084967,0.45815258024089744,0.4544169484660181,0.5931749887768876,1.3462234604785963,0.24701949045395422,0.3239123019068424,0.7391634590261171,0.09517724373300807,0.5989695856883757,0.2831829634358951,0.03555398560161138,0.4970001805044073,1.411037676992211,1.5621397021004046,0.6417448323816959,1.1241358810585316,0.4628488077090269,0.4077493111492685,0.935267601781727,1.0693683656934825,0.02796087094122779,0.7716084256422161,1.1669174230217176
1.3325054636916183,0.9960935902548622,0.5383808952814488,0.3878038379865436,0.6607894782934776,0.6131157467984345,0.7830124476211544,0.4858214316147127,0.450080191849213,0.6031943652043932,1.3280395461885344,0.18747939123106638,0.30176743450939836,0.741299090348075,0.05354385455333044,0.6770041623592606,0.3103559073167348,0.1620857293332718,0.4685500649942276,1.4513417987604613,1.68430937727816,0.6954639685883193,1.0987446995190142,0.49498847928302725,0.36900814187968267,0.9636070384556041,1.0352898251898601,0.03180687216160227,0.7892852607421433,1.1254920923380625
1.2965738225369212,0.999876748942834,0.5942564173469929,0.3568782355778648,0.6605111495791565,0.6184729670552904,0.8058649440063008,0.5575527630975343,0.4440622256188449,0.6132486219675908,1.3378028503801394,0.20638058326253628,0.3386484980203486,0.7876596611984212,0.08740425802938545,0.7714251766919529,0.29008083455730493,0.22226727727180173,0.4788091038019524,1.4357056410318858,1.7026223235080808,0.7038642375540143,1.0665153694686433,0.5341350656294868,0.3495578018784058,0.9712379778602818,1.077033305403642,0.06603038876819078,0.8034301578880598,1.0936646693504417
1.3183407717123068,1.0573496665450317,0.622024523850121,0.38692769576302344,0.6473554790155803,0.6857623225591096,0.8456240406477922,0.48590980697177577,0.4486791838379105,0.5934453113784999,1.3435380722923003,0.23852336430609578,0.31838622836427755,0.8099764975962955,0.08551805406216584,0.7479571629551938,0.31307642124793267,0.20841721277487757,0.4815677802466334,1.5306358684407595,1.7777359709427931,0.6992210798918639,1.1305238693225892,0.5413865399272837,0.40525695594664457,0.933111648641372,1.0663008287219011,0.08944531573820957,0.8098768019206231,1.0607484969215308
1.3419639964543122,1.1100720424157582,0.6563499751966986,0.37936958278417654,0.6385726618081152,0.7462550623278073,0.8352023875429149,0.556617457235284,0.5463103375710063,0.5945091616171037,1.3236182463532398,0.2565104161824163,0.28986324965338883,0.843206512232691,0.09276624914587672,0.850742945926807,0.3685250025261033,0.24776487761616717,0.4741483570457803,1.57120784730072,1.807053358306323,0.7333922475977777,1.086408165136581,0.5866357395455364,0.38441089703189846,0.9822163181934054,1.1358238613068217,0.0647631239982589,0.8020471012782369,1.1708284647040226
1.345799785799444,1.1646600855846627,0.6912356810365192,0.34772310386247485,0.6755223449048732,0.889489211045811,0.8303427608991829,0.55440070869562,0.5880157987801933,0.6204165309522816,1.3357600372241356,0.2724137662344994,0.3667657444593899,0.7354542046248222,0.12913652080411908,0.8625181247491107,0.43180512242869873,0.3129863754536908,0.46592628715319884,1.590953937280222,1.8194101970876655,0.7146822454207105,1.0925603551761263,0.5831834690367028,0.4386744545034258,1.002622225548169,1.183999022092061,0.04675617575573954,0.8259476911223674,1.3076409309042136
1.3356326333183721,1.1275367612903666,0.7044608434403961,0.3590630459327184,0.637737675665152,0.9929064398120575,0.8210563819177992,0.5771131754608172,0.6228372160792977,0.6170418584740878,1.320223148431994,0.32352495549740756,0.4181801379479224,0.8193058344237953,0.06777404658021702,0.9903776276605247,0.46644740633365545,0.2996849835740756,0.5084126023733557,1.7470560280083842,1.8378713512789817,0.7289345414990565,1.0825067763310157,0.6436749832573836,0.48777385199511647,1.0138464201867716,1.1955666805955811,0.07055422928411015,0.7905311547129755,1.3073555305652347
1.3477792995779556,1.1487328147613305,0.6995684802599644,0.3664270767734439,0.6294867755561672,1.0867531185108958,0.8183366244852568,0.5740715902552316,0.6330709427800402,0.6018165919445622,1.3137494447686016,0.4070813986493287,0.44845588007319304,0.7962634964763562,0.09049215645959174,1.1404837096756153,0.5094444046190361,0.33820180130915456,0.4453879747472014,1.8306692932925073,1.8785914886723711,0.7355627177475403,1.0707061470042918,0.7102292987341046,0.5420374094666438,0.9681837109114455,1.2532332534862727,0.07359713829563241,0.816134847324574,1.3172705497490234
1.3409318764297185,1.167734981687215,0.7672724739504555,0.3591351335840207,0.6098676937378016,1.1178097441280432,0.8159598995216835,0.5839328071808474,0.663867646155766,0.68256456907137,1.3377740783638576,0.3784674674693971,0.5466430898603212,0.8277359580631023,0.09209695096395998,1.2297994017217144,0.48593369103019346,0.39951204720329114,0.4554649004399962,1.8837719617240296,1.9800676272402922,0.6944611564305176,1.0364296596411104,0.6966932133782169,0.6187321637617862,0.9704909590090183,1.2404401412816377,0.08436888884005267,0.7964520086294077,1.38128478874372
1.3225000613636544,1.1264052686234163,0.7108761519334461,0.37513859217312717,0.6437124653992444,1.1851848914153353,0.780986922566288,0.6436966423947177,0.6579706760718285,0.7499795378799393,1.302163912879153,0.3944514769469347,0.5528589082650268,0.9303586631655989,0.0829017066237645,1.2496168355438666,0.5278843378035751,0.3498023080751125,0.46612189012849403,1.9069667117592988,2.0452420782639247,0.7142083136475028,1.039784425289852,0.7492166370175537,0.6297683125990048,0.9762212555136462,1.2301447691047533,0.05925199581274154,0.7911369563685179,1.4278578959119224
1.2863450509499037,1.167121729936425,0.7735773097265279,0.36734758062853445,0.6177227485641964,1.209015942379997,0.8095811290868018,0.6962799798472175,0.7065538129728648,0.7341002650561902,1.3535219619420653,0.3995800720820739,0.5247497764714226,1.0066896008451418,0.03761760008817805,1.3058988965581646,0.517597897554845,0.37748676070846576,0.48305840981698656,1.9799159165797147,2.0686867251571615,0.6795082655569951,1.02650469800937,0.7340198218617002,0.6540438522725613,0.9738005361981599,1.2495022543198204,0.07526226526077529,0.7802439567886726,1.4183234105134388
1.4027589468581754,1.1813819924794409,0.7494469119753018,0.32615780571520014,0.591423777602125,1.2643039806180125,0.8127255933856872,0.7366896118642856,0.6559583191101391,0.8264372337166404,1.2821865429075288,0.39036473272391414,0.5407193986913457,1.0340645114266003,0.08309184815271808,1.3389599755592485,0.5773767643211354,0.3547873907123753,0.44244044025740803,1.9923880124124649,2.0926778889080437,0.7037131288727017,1.0160009589174632,0.7829999760990545,0.6861852649655991,0.9765616691673864,1.2296920537247233,0.08830330388158503,0.7887994763957179,1.414983169509092
1.4199275702523488,1.141866122622204,0.7237225507362572,0.3695545717991735,0.6034413929782549,1.3045212622259759,0.7613115602389764,0.7838010417919663,0.6763684585475257,0.8352881188984664,1.2915278575270017,0.4438217669437863,0.5431456776769945,1.0339418914463923,0.0909865244348711,1.3653237500553388,0.5909149431148475,0.42257197349075604,0.41635779524131866,2.0308338756069766,2.0642590123104734,0.7046815981483869,1.0402131493344198,0.8588589284002428,0.6746905227710978,0.960874273290856,1.2822616758712866,0.051058981718763885,0.8675079707365513,1.4167907049892923
1.5207826419092836,1.145027392210783,0.7445545487948699,0.3518598260064367,0.5752126762635574,1.282101009478422,0.7966765743017654,0.7965860101137505,0.6903466975693863,0.8845653131472344,1.2048665444863897,0.43956026063228126,0.5938135237853273,1.0789740791778173,0.06807827302654279,1.3678283772523905,0.5284960509952055,0.47711003165125243,0.4339350832971576,2.011598388208547,2.1938298225604127,0.7371287531720525,1.015014893614958,0.890424169461241,0.6835732767132492,0.9307854886741469,1.2296218047864431,0.039683070063097015,0.8840074931851416,1.4277204809338953
1.5324209505448136,1.2210187852171155,0.7305245137387286,0.3570168656765229,0.6130777515763046,1.3621066137769848,0.7718475575001769,0.7844417631306733,0.6726112097899413,0.8465631874108814,1.283970407916997,0.4389082636098587,0.5503109095978238,1.0502605671457537,0.08069606488790293,1.4502271810392344,0.5419778877844255,0.5031249518919376,0.41563608771178107,2.0457920200721613,2.274417901569168,0.77324372800576,0.9499881741551639,0.9336202065528234,0.7961180682429336,0.9648741337223039,1.26968711591908,0.03686856342289957,0.9086396171038893,1.4600975638336238
